;ID;position.x;position.y;position.z;total_volume;cell_type;cycle_model;current_phase;elapsed_time_in_phase;nuclear_volume;cytoplasmic_volume;fluid_fraction;calcified_fraction;orientation.x;orientation.y;orientation.z;polarity;migration_speed;motility_vector.x;motility_vector.y;motility_vector.z;migration_bias;motility_bias_direction.x;motility_bias_direction.y;motility_bias_direction.z;persistence_time;motility_reserved;Oxygen;HIF;LDH;PDK;PDH;Diff_coeff;distance;simulation_time
5682;5681;125.151740588914;101.062519978327;-27.0428540385907;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528158998938571;3.58281448738701;3.39126598682888;6.23542744488435;0.142167658432946;80646.8471178847;163.119303184378;6
5683;5682;117.446808789579;96.3400663428488;-13.5882935641593;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152078423837;3.58281877271159;3.39126643567847;6.23542862066245;0.142167657628534;47544.0271708122;152.511648734732;6
5684;5683;125.221690509164;101.034630129663;0.0617846973738246;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528158553420672;3.58281476032946;3.39126601669556;6.23542752312534;0.142167658378418;76690.5616088178;160.898949893277;6
5685;5684;116.982577385317;105.961602159009;13.9385114269975;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155831311105;3.58281645329749;3.39126619629434;6.23542799359999;0.142167658055024;63848.7550818921;158.452095740688;6
5686;5685;124.963735872275;100.798133823685;27.1812154541362;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528159017744293;3.58281447148832;3.39126598548501;6.23542744136092;0.142167658435462;78238.2354996334;162.8343254325;6
5687;5686;116.840058499446;105.727198682338;40.3052563114484;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528157483587923;3.58281542122401;3.39126608552645;6.23542770343604;0.142167658254844;68572.0607759909;162.647943416756;6
5688;5687;117.07537306704;115.419272764203;-28.1523359466481;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156324041445;3.58281615013185;3.39126616222899;6.23542790435558;0.142167658117792;68064.3507025626;166.795699954936;6
5689;5688;117.112644080879;115.39785812434;0.90295234049545;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155831311105;3.58281645329749;3.39126619629434;6.23542799359999;0.142167658055024;63848.7550818921;164.41670348912;6
5690;5689;116.544653545782;112.456340562507;27.2532690288284;1247;0;9999;1;41.9611111111071;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156412925827;3.58281608776724;3.39126615747804;6.23542789192421;0.142167658124302;67114.3346489394;164.23101252679;6
5691;5690;124.975824179092;-101.315737625189;-27.4075856704479;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.05281565942933;3.58281594870642;3.39126609486582;6.23542772765402;0.142167658279584;80266.8756480103;163.202362336034;6
5692;5691;125.586759369015;-100.720459027432;0.243250317929278;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815605309914;3.58281628189646;3.39126612858652;6.23542781598119;0.142167658220389;74041.9025746489;160.986658348525;6
5693;5692;133.43781618111;-96.0861383387412;13.5254478340067;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153189774464;3.58281806267498;3.39126631981164;6.2354283169282;0.142167657873679;58796.613505984;164.988285969477;6
5694;5693;124.952901759977;-101.280097842167;27.0216240273569;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156554824345;3.58281597189067;3.3912660957302;6.23542772991138;0.142167658279714;78801.8671714746;163.098295644783;6
5695;5694;125.265682282115;-91.6674067700995;-40.6307848277144;2677.34816058094;0;9999;2;41.9611111111071;589.132166316602;2088.21599426434;0.724786828164;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155011173297;3.5828169458131;3.39126620572375;6.23542801807639;0.142167658076357;70541.6712483385;160.453311892509;6
5696;5695;133.255855861595;-86.7018497027428;-27.1614028028025;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153871935699;3.5828176477283;3.39126627965959;6.23542821175723;0.142167657943398;63646.4508093445;161.282595668284;6
5697;5696;125.915812645516;-93.262494818211;-13.8214643478592;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153231485552;3.58281803533834;3.39126631824403;6.23542831282722;0.142167657875043;58977.692723171;157.301359468431;6
5698;5697;133.66267189466;-86.6506136080207;0.358560688545314;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153189774464;3.58281806267498;3.39126631981164;6.2354283169282;0.142167657873679;58796.613505984;159.29270938255;6
5699;5698;125.467927160562;-82.1023750327511;13.582869521923;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153189774464;3.58281806267498;3.39126631981164;6.2354283169282;0.142167657873679;58796.613505984;150.557281711767;6
